,Label
14188,7
14189,5
14190,7
14191,4
14192,1
14193,0
14194,9
14195,0
14196,4
14197,4
14198,7
14199,6
14200,5
14201,0
14202,3
14203,7
14204,7
14205,6
14206,5
14207,7
14208,0
14209,1
14210,5
14211,9
14212,8
14213,1
14214,7
14215,5
14216,6
14217,0
14218,1
14219,6
14220,3
14221,5
14222,5
14223,6
14224,1
14225,5
14226,5
14227,7
14228,3
14229,7
14230,5
14231,9
14232,1
14233,1
14234,2
14235,4
14236,9
14237,3
14238,3
14239,4
14240,1
14241,1
14242,4
14243,6
14244,5
14245,1
14246,7
14247,5
14248,2
14249,6
14250,4
14251,6
14252,4
14253,4
14254,0
14255,6
14256,3
14257,3
14258,9
14259,3
14260,3
14261,7
14262,7
14263,5
14264,7
14265,0
14266,5
14267,9
14268,6
14269,0
14270,4
14271,1
14272,0
14273,1
14274,3
14275,2
14276,8
14277,6
14278,4
14279,2
14280,2
14281,0
14282,4
14283,6
14284,6
14285,7
14286,4
14287,2
14288,5
14289,2
14290,1
14291,5
14292,5
14293,3
14294,6
14295,5
14296,6
14297,4
14298,2
14299,7
14300,6
14301,8
14302,2
14303,5
14304,8
14305,6
14306,5
14307,4
14308,2
14309,0
14310,5
14311,0
14312,5
14313,5
14314,0
14315,9
14316,8
14317,5
14318,5
14319,4
14320,5
14321,1
14322,3
14323,1
14324,3
14325,9
14326,7
14327,6
14328,6
14329,3
14330,4
14331,2
14332,5
14333,5
14334,5
14335,2
14336,2
14337,3
14338,5
14339,0
14340,6
14341,4
14342,8
14343,7
14344,7
14345,4
14346,4
14347,1
14348,4
14349,4
14350,2
14351,8
14352,8
14353,7
14354,0
14355,3
14356,5
14357,5
14358,5
14359,9
14360,5
14361,3
14362,8
14363,5
14364,2
14365,4
14366,6
14367,6
14368,4
14369,3
14370,7
14371,6
14372,3
14373,0
14374,1
14375,2
14376,8
14377,2
14378,3
14379,2
14380,7
14381,5
14382,5
14383,1
14384,5
14385,2
14386,1
14387,8
14388,8
14389,6
14390,5
14391,6
14392,5
14393,8
14394,9
14395,4
14396,3
14397,3
14398,1
14399,9
14400,7
14401,2
14402,4
14403,7
14404,4
14405,9
14406,8
14407,2
14408,6
14409,6
14410,6
14411,2
14412,2
14413,3
14414,5
14415,5
14416,6
14417,6
14418,7
14419,5
14420,5
14421,1
14422,4
14423,6
14424,6
14425,1
14426,6
14427,4
14428,7
14429,3
14430,0
14431,6
14432,3
14433,6
14434,1
14435,8
14436,1
14437,1
14438,0
14439,2
14440,5
14441,1
14442,2
14443,7
14444,0
14445,3
14446,7
14447,5
14448,6
14449,0
14450,6
14451,7
14452,5
14453,7
14454,1
14455,5
14456,5
14457,0
14458,7
14459,4
14460,5
14461,6
14462,3
14463,1
14464,4
14465,4
14466,6
14467,8
14468,2
14469,5
14470,2
14471,7
14472,4
14473,7
14474,3
14475,0
14476,3
14477,4
14478,3
14479,5
14480,5
14481,5
14482,2
14483,6
14484,2
14485,1
14486,1
14487,6
14488,0
14489,0
14490,6
14491,2
14492,6
14493,4
14494,4
14495,5
14496,7
14497,5
14498,6
14499,0
14500,5
14501,3
14502,6
14503,7
14504,1
14505,0
14506,3
14507,6
14508,5
14509,1
14510,6
14511,5
14512,9
14513,2
14514,0
14515,4
14516,2
14517,5
14518,1
14519,1
14520,5
14521,6
14522,4
14523,8
14524,4
14525,0
14526,0
14527,9
14528,4
14529,4
14530,4
14531,4
14532,7
14533,4
14534,5
14535,8
14536,4
14537,6
14538,5
14539,4
14540,2
14541,0
14542,8
14543,7
14544,6
14545,6
14546,2
14547,0
14548,6
14549,1
14550,4
14551,0
14552,2
14553,4
14554,2
14555,1
14556,7
14557,5
14558,6
14559,7
14560,4
14561,6
14562,3
14563,3
14564,7
14565,6
14566,3
14567,4
14568,8
14569,3
14570,3
14571,5
14572,0
14573,7
14574,9
14575,2
14576,3
14577,0
14578,5
14579,5
14580,4
14581,3
14582,6
14583,3
14584,5
14585,8
14586,5
14587,7
14588,7
14589,8
14590,4
14591,7
14592,3
14593,5
14594,9
14595,4
14596,7
14597,6
14598,9
14599,1
14600,3
14601,4
14602,7
14603,2
14604,3
14605,1
14606,5
14607,5
14608,1
14609,5
14610,2
14611,1
14612,8
14613,5
14614,4
14615,0
14616,7
14617,8
14618,7
14619,5
14620,1
14621,8
14622,9
14623,5
14624,6
14625,0
14626,3
14627,5
14628,7
14629,5
14630,6
14631,1
14632,5
14633,1
14634,1
14635,8
14636,3
14637,4
14638,8
14639,5
14640,8
14641,1
14642,5
14643,1
14644,6
14645,1
14646,4
14647,7
14648,0
14649,4
14650,6
14651,6
14652,8
14653,8
14654,5
14655,0
14656,3
14657,7
14658,9
14659,5
14660,0
14661,1
14662,5
14663,5
14664,6
14665,7
14666,6
14667,6
14668,7
14669,8
14670,5
14671,4
14672,8
14673,2
14674,1
14675,7
14676,8
14677,7
14678,5
14679,6
14680,2
14681,4
14682,1
14683,2
14684,7
14685,1
14686,8
14687,3
14688,1
14689,1
14690,8
14691,7
14692,2
14693,2
14694,2
14695,7
14696,4
14697,0
14698,7
14699,4
14700,6
14701,5
14702,1
14703,7
14704,1
14705,1
14706,4
14707,7
14708,3
14709,9
14710,3
14711,4
14712,9
14713,3
14714,4
14715,2
14716,1
14717,8
14718,7
14719,9
14720,6
14721,4
14722,4
14723,1
14724,5
14725,0
14726,7
14727,2
14728,6
14729,0
14730,5
14731,2
14732,5
14733,7
14734,5
14735,2
14736,0
14737,4
14738,5
14739,5
14740,8
14741,7
14742,5
14743,3
14744,1
14745,5
14746,5
14747,4
14748,2
14749,2
14750,5
14751,1
14752,1
14753,1
14754,3
14755,7
14756,8
14757,4
14758,6
14759,3
14760,3
14761,0
14762,5
14763,4
14764,5
14765,5
14766,4
14767,5
14768,3
14769,3
14770,5
14771,5
14772,1
14773,4
14774,5
14775,5
14776,1
14777,3
14778,5
14779,1
14780,5
14781,6
14782,5
14783,4
14784,3
14785,3
14786,4
14787,2
14788,7
14789,4
14790,2
14791,3
14792,6
14793,1
14794,1
14795,5
14796,3
14797,6
14798,3
14799,5
14800,5
14801,5
14802,6
14803,6
14804,4
14805,4
14806,6
14807,8
14808,3
14809,7
14810,5
14811,6
14812,1
14813,5
14814,7
14815,6
14816,7
14817,5
14818,7
14819,8
14820,0
14821,9
14822,6
14823,2
14824,9
14825,1
14826,5
14827,8
14828,2
14829,4
14830,8
14831,2
14832,4
14833,1
14834,4
14835,7
14836,7
14837,0
14838,3
14839,6
14840,2
14841,4
14842,0
14843,1
14844,4
14845,2
14846,2
14847,3
14848,4
14849,1
14850,2
14851,4
14852,7
14853,5
14854,9
14855,0
14856,8
14857,2
14858,1
14859,4
14860,5
14861,8
14862,3
14863,1
14864,5
14865,1
14866,7
14867,6
14868,8
14869,0
14870,1
14871,0
14872,7
14873,5
14874,5
14875,6
14876,6
14877,4
14878,5
14879,1
14880,6
14881,1
14882,6
14883,1
14884,6
14885,1
14886,8
14887,3
14888,4
14889,4
14890,9
14891,6
14892,3
14893,5
14894,7
14895,8
14896,4
14897,3
14898,9
14899,4
14900,7
14901,1
14902,6
14903,6
14904,7
14905,3
14906,4
14907,7
14908,7
14909,0
14910,5
14911,3
14912,8
14913,6
14914,8
14915,5
14916,6
14917,2
14918,4
14919,2
14920,6
14921,5
14922,4
14923,3
14924,1
14925,5
14926,1
14927,2
14928,4
14929,9
14930,8
14931,1
14932,5
14933,5
14934,5
14935,5
14936,6
14937,3
14938,3
14939,2
14940,8
14941,9
14942,6
14943,5
14944,1
14945,3
14946,3
14947,0
14948,8
14949,9
14950,0
14951,5
14952,5
14953,5
14954,9
14955,3
14956,3
14957,1
14958,3
14959,5
14960,5
14961,0
14962,2
14963,8
14964,3
14965,3
14966,9
14967,9
14968,3
14969,4
14970,6
14971,2
14972,6
14973,1
14974,4
14975,1
14976,3
14977,4
14978,5
14979,9
14980,6
14981,1
14982,7
14983,0
14984,3
14985,4
14986,5
14987,6
14988,5
14989,7
14990,4
14991,6
14992,2
14993,4
14994,9
14995,7
14996,5
14997,4
14998,1
14999,5
15000,5
15001,2
15002,3
15003,6
15004,3
15005,6
15006,3
15007,5
15008,8
15009,5
15010,6
15011,8
15012,7
15013,0
15014,7
15015,9
15016,4
15017,4
15018,1
15019,9
15020,3
15021,9
15022,3
15023,0
15024,5
15025,9
15026,4
15027,7
15028,9
15029,8
15030,5
15031,4
15032,5
15033,6
15034,4
15035,2
15036,2
15037,3
15038,1
15039,5
15040,5
15041,4
15042,4
15043,6
15044,4
15045,8
15046,5
15047,0
15048,3
15049,5
15050,1
15051,3
15052,5
15053,2
15054,1
15055,7
15056,3
15057,7
15058,5
15059,2
15060,2
15061,2
15062,4
15063,4
15064,6
15065,6
15066,3
15067,5
15068,6
15069,3
15070,5
15071,5
15072,4
15073,4
15074,4
15075,2
15076,7
15077,6
15078,8
15079,4
15080,5
15081,3
15082,8
15083,6
15084,7
15085,1
15086,9
15087,7
15088,4
15089,5
15090,5
15091,2
15092,3
15093,4
15094,2
15095,4
15096,5
15097,4
15098,7
15099,9
15100,8
15101,6
15102,6
15103,8
15104,4
15105,7
15106,3
15107,1
15108,2
15109,3
15110,8
15111,2
15112,5
15113,0
15114,6
15115,1
15116,1
15117,9
15118,2
15119,9
15120,2
15121,3
15122,6
15123,4
15124,6
15125,5
15126,0
15127,3
15128,4
15129,7
15130,9
15131,3
15132,1
15133,5
15134,4
15135,7
15136,5
15137,7
15138,5
15139,3
15140,1
15141,5
15142,6
15143,6
15144,7
15145,5
15146,3
15147,6
15148,3
15149,2
15150,8
15151,8
15152,1
15153,6
15154,5
15155,5
15156,4
15157,6
15158,5
15159,2
15160,7
15161,3
15162,8
15163,6
15164,6
15165,5
15166,9
15167,1
15168,4
15169,7
15170,8
15171,2
15172,6
15173,2
15174,6
15175,2
15176,3
15177,7
15178,6
15179,4
15180,6
15181,7
15182,8
15183,7
15184,1
15185,7
15186,5
15187,6
15188,1
15189,2
15190,7
15191,3
15192,3
15193,9
15194,5
15195,7
15196,6
15197,3
15198,2
15199,6
15200,1
15201,9
15202,1
15203,6
15204,0
15205,4
15206,9
15207,4
15208,3
15209,6
15210,7
15211,4
15212,2
15213,4
15214,8
15215,3
15216,2
15217,2
15218,9
15219,6
15220,0
15221,7
15222,2
15223,1
15224,5
15225,8
15226,1
15227,4
15228,5
15229,5
15230,7
15231,1
15232,5
15233,3
15234,8
15235,5
15236,5
15237,3
15238,1
15239,6
15240,1
15241,5
15242,2
15243,1
15244,3
15245,4
15246,3
15247,6
15248,6
15249,5
15250,5
15251,0
15252,7
15253,5
15254,6
15255,2
15256,4
15257,7
15258,4
15259,8
15260,6
15261,7
15262,1
15263,1
15264,1
15265,1
15266,1
15267,2
15268,2
15269,9
15270,9
15271,6
15272,3
15273,9
15274,8
15275,1
15276,4
15277,1
15278,5
15279,5
15280,3
15281,1
15282,7
15283,4
15284,5
15285,5
15286,5
15287,0
15288,5
15289,7
15290,8
15291,5
15292,1
15293,4
15294,1
15295,3
15296,1
15297,4
15298,0
15299,6
15300,7
15301,0
15302,6
15303,5
15304,9
15305,5
15306,8
15307,4
15308,3
15309,1
15310,5
15311,8
15312,1
15313,6
15314,1
15315,3
15316,5
15317,5
15318,1
15319,5
15320,5
15321,1
15322,5
15323,3
15324,5
15325,0
15326,4
15327,6
15328,6
15329,8
15330,3
15331,0
15332,6
15333,5
15334,0
15335,1
15336,1
15337,1
15338,7
15339,8
15340,2
15341,3
15342,5
15343,4
15344,6
15345,7
15346,5
15347,4
15348,8
15349,1
15350,3
15351,4
15352,6
15353,6
15354,4
15355,1
15356,8
15357,6
15358,6
15359,6
15360,4
15361,9
15362,8
15363,1
15364,6
15365,3
15366,1
15367,5
15368,4
15369,8
15370,9
15371,8
15372,3
15373,5
15374,5
15375,1
15376,7
15377,7
15378,5
15379,4
15380,1
15381,3
15382,2
15383,5
15384,3
15385,8
15386,4
15387,8
15388,3
15389,3
15390,4
15391,7
15392,2
15393,5
15394,0
15395,7
15396,2
15397,4
15398,7
15399,7
15400,8
15401,4
15402,3
15403,4
15404,2
15405,1
15406,5
15407,6
15408,5
15409,0
15410,4
15411,5
15412,5
15413,3
15414,7
15415,5
15416,7
15417,4
15418,1
15419,5
15420,8
15421,6
15422,7
15423,5
15424,1
15425,5
15426,5
15427,3
15428,3
15429,5
15430,3
15431,7
15432,5
15433,4
15434,6
15435,1
15436,3
15437,5
15438,3
15439,6
15440,5
15441,4
15442,0
15443,7
15444,6
15445,7
15446,0
15447,6
15448,6
15449,7
15450,1
15451,2
15452,2
15453,2
15454,5
15455,5
15456,8
15457,3
15458,5
15459,8
15460,7
15461,4
15462,6
15463,2
15464,7
15465,6
15466,7
15467,2
15468,4
15469,5
15470,8
15471,5
15472,0
15473,3
15474,1
15475,5
15476,7
15477,8
15478,9
15479,0
15480,4
15481,1
15482,1
15483,5
15484,4
15485,5
15486,0
15487,4
15488,3
15489,3
15490,7
15491,1
15492,9
15493,1
15494,4
15495,4
15496,1
15497,7
15498,2
15499,4
15500,4
15501,1
15502,1
15503,2
15504,7
15505,6
15506,1
15507,4
15508,3
15509,6
15510,7
15511,2
15512,4
15513,0
15514,4
15515,5
15516,6
15517,7
15518,4
15519,1
15520,4
15521,5
15522,7
15523,4
15524,3
15525,3
15526,5
15527,5
15528,1
15529,5
15530,6
15531,4
15532,1
15533,4
15534,2
15535,6
15536,5
15537,6
15538,1
15539,7
15540,6
15541,5
15542,8
15543,3
15544,7
15545,4
15546,1
15547,7
15548,3
15549,5
15550,4
15551,5
15552,7
15553,4
15554,4
15555,4
15556,0
15557,7
15558,2
15559,5
15560,8
15561,3
15562,5
15563,5
15564,9
15565,5
15566,5
15567,2
15568,5
15569,3
15570,4
15571,8
15572,3
15573,7
15574,9
15575,4
15576,8
15577,1
15578,3
15579,5
15580,5
15581,6
15582,9
15583,5
15584,4
15585,5
15586,7
15587,3
15588,2
15589,5
15590,5
15591,2
15592,6
15593,2
15594,1
15595,6
15596,5
15597,1
15598,5
15599,3
15600,4
15601,7
15602,9
15603,8
15604,1
15605,8
15606,1
15607,4
15608,4
15609,1
15610,6
15611,7
15612,3
15613,4
15614,7
15615,5
15616,5
15617,4
15618,6
15619,2
15620,2
15621,4
15622,5
15623,6
15624,3
15625,8
15626,8
15627,4
15628,3
15629,3
15630,4
15631,8
15632,5
15633,7
15634,4
15635,4
15636,5
15637,7
15638,1
15639,4
15640,7
15641,6
15642,6
15643,3
15644,9
15645,2
15646,5
15647,7
15648,4
15649,4
15650,4
15651,0
15652,5
15653,7
15654,2
15655,1
15656,2
15657,6
15658,6
15659,4
15660,0
15661,8
15662,2
15663,7
15664,6
15665,1
15666,5
15667,7
15668,5
15669,9
15670,4
15671,2
15672,6
15673,5
15674,5
15675,4
15676,7
15677,1
15678,0
15679,5
15680,1
15681,6
15682,5
15683,1
15684,2
15685,5
15686,6
15687,6
15688,0
15689,3
15690,3
15691,2
15692,1
15693,5
15694,4
15695,6
15696,8
15697,7
15698,8
15699,5
15700,8
15701,1
15702,8
15703,6
15704,4
15705,4
15706,7
15707,5
15708,6
15709,4
15710,5
15711,6
15712,3
15713,4
15714,1
15715,5
15716,5
15717,5
15718,5
15719,5
15720,5
15721,1
15722,1
15723,1
15724,0
15725,7
15726,1
15727,5
15728,8
15729,3
15730,0
15731,5
15732,4
15733,8
15734,6
15735,1
15736,6
15737,2
15738,1
15739,4
15740,5
15741,7
15742,0
15743,6
15744,3
15745,4
15746,2
15747,5
15748,1
15749,3
15750,5
15751,6
15752,1
15753,3
15754,8
15755,5
15756,4
15757,2
15758,2
15759,6
15760,7
15761,1
15762,3
15763,6
15764,6
15765,1
15766,5
15767,7
15768,7
15769,2
15770,1
15771,3
15772,4
15773,7
15774,0
15775,6
15776,4
15777,5
15778,7
15779,5
15780,4
15781,3
15782,5
15783,6
15784,9
15785,3
15786,1
15787,4
15788,0
15789,3
15790,9
15791,5
15792,7
15793,6
15794,5
15795,9
15796,9
15797,7
15798,9
15799,5
15800,1
15801,3
15802,3
15803,5
15804,6
15805,5
15806,1
15807,3
15808,9
15809,2
15810,3
15811,0
15812,4
15813,5
15814,6
15815,5
15816,3
15817,6
15818,6
15819,3
15820,1
15821,9
15822,6
15823,6
15824,4
15825,3
15826,5
15827,0
15828,5
15829,0
15830,3
15831,6
15832,4
15833,9
15834,4
15835,2
15836,5
15837,3
15838,5
15839,4
15840,0
15841,3
15842,6
15843,4
15844,7
15845,5
15846,1
15847,5
15848,5
15849,7
15850,2
15851,6
15852,3
15853,3
15854,5
15855,9
15856,8
15857,3
15858,9
15859,7
15860,4
15861,5
15862,1
15863,6
15864,8
15865,2
15866,8
15867,6
15868,4
15869,5
15870,4
15871,5
15872,1
15873,3
15874,2
15875,5
15876,7
15877,5
15878,4
15879,9
15880,9
15881,3
15882,6
15883,2
15884,9
15885,6
15886,6
15887,1
15888,7
15889,5
15890,6
15891,2
15892,6
15893,4
15894,1
15895,5
15896,3
15897,3
15898,6
15899,5
15900,1
15901,3
15902,5
15903,3
15904,3
15905,2
15906,4
15907,7
15908,8
15909,8
15910,4
15911,1
15912,3
15913,5
15914,9
15915,7
15916,3
15917,6
15918,3
15919,4
15920,5
15921,7
15922,7
15923,3
15924,2
15925,4
15926,4
15927,4
15928,4
15929,7
15930,6
15931,3
15932,6
15933,5
15934,5
15935,5
15936,5
15937,6
15938,6
15939,0
15940,3
15941,4
15942,4
15943,0
15944,1
15945,6
15946,2
15947,2
15948,1
15949,8
15950,3
15951,6
15952,4
15953,5
15954,9
15955,5
15956,5
15957,3
15958,4
15959,6
15960,9
15961,4
15962,8
15963,5
15964,2
15965,4
15966,3
15967,4
15968,7
15969,3
15970,4
15971,7
15972,4
15973,4
15974,5
15975,6
15976,4
15977,4
15978,5
15979,5
15980,2
15981,3
15982,3
15983,6
15984,4
15985,1
15986,4
15987,8
15988,5
15989,3
15990,5
15991,4
15992,5
15993,1
15994,2
15995,7
15996,3
15997,6
15998,6
15999,3
16000,2
16001,7
16002,0
16003,2
16004,5
16005,6
16006,1
16007,6
16008,7
16009,2
16010,6
16011,5
16012,8
16013,5
16014,4
16015,5
16016,4
16017,6
16018,7
16019,6
16020,6
16021,1
16022,9
16023,1
16024,5
16025,4
16026,5
16027,5
16028,4
16029,5
16030,9
16031,6
16032,9
16033,3
16034,4
16035,6
16036,6
16037,9
16038,5
16039,5
16040,3
16041,2
16042,6
16043,3
16044,2
16045,2
16046,6
16047,5
16048,3
16049,0
16050,4
16051,2
16052,0
16053,1
16054,2
16055,8
16056,1
16057,0
16058,2
16059,3
16060,6
16061,5
16062,3
16063,6
16064,5
16065,9
16066,4
16067,9
16068,7
16069,7
16070,5
16071,3
16072,4
16073,7
16074,5
16075,2
16076,9
16077,0
16078,2
16079,6
16080,8
16081,5
16082,5
16083,1
16084,2
16085,6
16086,6
16087,3
16088,9
16089,6
16090,7
16091,9
16092,8
16093,5
16094,6
16095,4
16096,5
16097,3
16098,4
16099,4
16100,2
16101,7
16102,2
16103,7
16104,7
16105,0
16106,4
16107,9
16108,3
16109,5
16110,4
16111,3
16112,3
16113,2
16114,6
16115,4
16116,2
16117,5
16118,9
16119,1
16120,6
16121,0
16122,1
16123,5
16124,2
16125,5
16126,6
16127,5
16128,7
16129,3
16130,3
16131,3
16132,3
16133,6
16134,4
16135,4
16136,3
16137,8
16138,2
16139,5
16140,7
16141,8
16142,3
16143,8
16144,3
16145,0
16146,2
16147,6
16148,5
16149,3
16150,2
16151,7
16152,8
16153,7
16154,6
16155,3
16156,5
16157,7
16158,4
16159,6
16160,3
16161,7
16162,7
16163,8
16164,7
16165,5
16166,9
16167,3
16168,1
16169,7
16170,5
16171,6
16172,5
16173,4
16174,5
16175,5
16176,6
16177,7
16178,4
16179,5
16180,1
16181,5
16182,5
16183,6
16184,6
16185,1
16186,4
16187,1
16188,3
16189,3
16190,8
16191,7
16192,8
16193,7
16194,7
16195,0
16196,3
16197,5
16198,4
16199,8
16200,5
16201,9
16202,3
16203,2
16204,5
16205,3
16206,1
16207,0
16208,2
16209,6
16210,4
16211,1
16212,1
16213,6
16214,3
16215,5
16216,9
16217,3
16218,5
16219,0
16220,5
16221,9
16222,1
16223,6
16224,7
16225,5
16226,5
16227,5
16228,5
16229,3
16230,2
16231,3
16232,5
16233,6
16234,4
16235,4
16236,8
16237,4
16238,6
16239,8
16240,5
16241,5
16242,7
16243,7
16244,3
16245,5
16246,6
16247,6
16248,0
16249,7
16250,8
16251,5
16252,3
16253,3
16254,4
16255,9
16256,1
16257,8
16258,8
16259,8
16260,1
16261,2
16262,7
16263,8
16264,8
16265,1
16266,8
16267,5
16268,5
16269,9
16270,3
16271,6
16272,6
16273,8
16274,5
16275,8
16276,9
16277,0
16278,7
16279,6
16280,1
16281,7
16282,4
16283,5
16284,5
16285,7
16286,5
16287,5
16288,6
16289,5
16290,3
16291,7
16292,6
16293,7
16294,4
16295,8
16296,7
16297,6
16298,2
16299,5
16300,4
16301,1
16302,0
16303,5
16304,3
16305,5
16306,5
16307,5
16308,1
16309,4
16310,1
16311,6
16312,3
16313,7
16314,2
16315,7
16316,3
16317,4
16318,6
16319,5
16320,4
16321,2
16322,8
16323,5
16324,2
16325,5
16326,6
16327,4
16328,7
16329,3
16330,4
16331,6
16332,0
16333,4
16334,4
16335,6
16336,7
16337,2
16338,5
16339,1
16340,5
16341,7
16342,1
16343,0
16344,6
16345,4
16346,3
16347,8
16348,8
16349,2
16350,4
16351,4
16352,7
16353,3
16354,1
16355,8
16356,7
16357,5
16358,6
16359,2
16360,0
16361,5
16362,6
16363,0
16364,0
16365,5
16366,5
16367,6
16368,2
16369,2
16370,1
16371,5
16372,3
16373,5
16374,5
16375,5
16376,7
16377,9
16378,3
16379,9
16380,5
16381,5
16382,9
16383,4
16384,6
16385,5
16386,5
16387,7
16388,6
16389,4
16390,3
16391,2
16392,3
16393,2
16394,8
16395,7
16396,7
16397,5
16398,3
16399,1
16400,5
16401,1
16402,5
16403,3
16404,2
16405,6
16406,6
16407,8
16408,6
16409,8
16410,2
16411,5
16412,7
16413,3
16414,5
16415,7
16416,5
16417,4
16418,9
16419,3
16420,8
16421,6
16422,6
16423,1
16424,4
16425,5
16426,4
16427,4
16428,2
16429,6
16430,8
16431,4
16432,6
16433,5
16434,1
16435,6
16436,9
16437,0
16438,6
16439,4
16440,1
16441,2
16442,1
16443,9
16444,3
16445,7
16446,4
16447,6
16448,9
16449,4
16450,7
16451,5
16452,5
16453,5
16454,6
16455,3
16456,1
16457,3
16458,6
16459,1
16460,1
16461,2
16462,3
16463,5
16464,3
16465,4
16466,2
16467,8
16468,5
16469,6
16470,4
16471,7
16472,5
16473,3
16474,3
16475,2
16476,5
16477,5
16478,4
16479,4
16480,3
16481,5
16482,0
16483,6
16484,4
16485,2
16486,6
16487,6
16488,5
16489,2
16490,4
16491,1
16492,2
16493,5
16494,5
16495,8
16496,5
16497,0
16498,1
16499,5
16500,2
16501,3
16502,5
16503,4
16504,4
16505,3
16506,5
16507,3
16508,5
16509,6
16510,3
16511,5
16512,1
16513,4
16514,7
16515,4
16516,5
16517,3
16518,3
16519,2
16520,7
16521,4
16522,7
16523,4
16524,4
16525,4
16526,6
16527,1
16528,2
16529,0
16530,6
16531,5
16532,1
16533,5
16534,1
16535,7
16536,5
16537,4
16538,7
16539,5
16540,1
16541,6
16542,7
16543,3
16544,1
16545,3
16546,0
16547,5
16548,6
16549,1
16550,5
16551,7
16552,7
16553,4
16554,4
16555,3
16556,6
16557,2
16558,5
16559,3
16560,4
16561,8
16562,3
16563,1
16564,4
16565,3
16566,1
16567,4
16568,4
16569,6
16570,2
16571,4
16572,2
16573,7
16574,5
16575,4
16576,4
16577,8
16578,5
16579,6
16580,5
16581,3
16582,3
16583,5
16584,6
16585,1
16586,7
16587,7
16588,5
16589,8
16590,6
16591,9
16592,1
16593,4
16594,1
16595,4
16596,1
16597,5
16598,5
16599,1
16600,6
16601,5
16602,5
16603,7
16604,6
16605,5
16606,6
16607,8
16608,6
16609,4
16610,7
16611,6
16612,1
16613,5
16614,5
16615,4
16616,6
16617,4
16618,5
16619,5
16620,9
16621,7
16622,7
16623,4
16624,9
16625,3
16626,5
16627,4
16628,4
16629,0
16630,9
16631,5
16632,6
16633,2
16634,4
16635,2
16636,4
16637,4
16638,3
16639,1
16640,5
16641,5
16642,3
16643,9
16644,4
16645,5
16646,0
16647,1
16648,5
16649,4
16650,1
16651,9
16652,2
16653,1
16654,1
16655,5
16656,7
16657,6
16658,5
16659,2
16660,3
16661,1
16662,8
16663,5
16664,5
16665,5
16666,4
16667,5
16668,2
16669,2
16670,4
16671,4
16672,8
16673,2
16674,4
16675,6
16676,8
16677,2
16678,6
16679,7
16680,5
16681,7
16682,7
16683,5
16684,7
16685,4
16686,4
16687,9
16688,6
16689,6
16690,2
16691,3
16692,1
16693,4
16694,4
16695,1
16696,7
16697,4
16698,1
16699,1
16700,1
16701,8
16702,3
16703,1
16704,3
16705,4
16706,5
16707,6
16708,6
16709,6
16710,4
16711,2
16712,7
16713,4
16714,5
16715,3
16716,7
16717,7
16718,4
16719,3
16720,9
16721,8
16722,7
16723,4
16724,4
16725,5
16726,0
16727,5
16728,4
16729,5
16730,5
16731,5
16732,4
16733,2
16734,7
16735,5
16736,4
16737,5
16738,5
16739,3
16740,4
16741,4
16742,4
16743,3
16744,2
16745,4
16746,1
16747,7
16748,5
16749,2
16750,5
16751,5
16752,4
16753,5
16754,8
16755,5
16756,8
16757,4
16758,7
16759,6
16760,4
16761,7
16762,8
16763,7
16764,5
16765,7
16766,5
16767,8
16768,3
16769,3
16770,6
16771,0
16772,4
16773,7
16774,5
16775,4
16776,6
16777,9
16778,1
16779,2
16780,6
16781,1
16782,4
16783,7
16784,1
16785,4
16786,7
16787,8
16788,9
16789,4
16790,5
16791,5
16792,3
16793,3
16794,1
16795,2
16796,6
16797,4
16798,4
16799,2
16800,4
16801,1
16802,1
16803,0
16804,5
16805,5
16806,2
16807,1
16808,4
16809,3
16810,3
16811,3
16812,5
16813,8
16814,6
16815,3
16816,7
16817,0
16818,1
16819,2
16820,1
16821,2
16822,6
16823,6
16824,2
16825,1
16826,2
16827,4
16828,1
16829,3
16830,6
16831,1
16832,6
16833,0
16834,7
16835,1
16836,5
16837,1
16838,4
16839,4
16840,5
16841,7
16842,2
16843,5
16844,7
16845,8
16846,1
16847,2
16848,8
16849,3
16850,2
16851,3
16852,5
16853,4
16854,8
16855,2
16856,8
16857,2
16858,7
16859,4
16860,3
16861,5
16862,7
16863,5
16864,3
16865,5
16866,1
16867,0
16868,4
16869,5
16870,3
16871,7
16872,4
16873,0
16874,3
16875,5
16876,0
16877,4
16878,5
16879,0
16880,5
16881,5
16882,3
16883,0
16884,8
16885,2
16886,9
16887,9
16888,3
16889,5
16890,4
16891,6
16892,1
16893,3
16894,5
16895,3
16896,2
16897,0
16898,3
16899,2
16900,4
16901,6
16902,0
16903,5
16904,1
16905,1
16906,5
16907,9
16908,2
16909,5
16910,4
16911,4
16912,5
16913,8
16914,2
16915,5
16916,3
16917,5
16918,0
16919,2
16920,4
16921,1
16922,4
16923,3
16924,7
16925,7
16926,5
16927,6
16928,3
16929,6
16930,9
16931,8
16932,4
16933,6
16934,0
16935,4
16936,2
16937,3
16938,8
16939,8
16940,6
16941,4
16942,3
16943,1
16944,4
16945,9
16946,1
16947,5
16948,6
16949,2
16950,5
16951,0
16952,6
16953,5
16954,1
16955,0
16956,1
16957,2
16958,5
16959,6
16960,6
16961,6
16962,5
16963,1
16964,0
16965,8
16966,5
16967,6
16968,0
16969,6
16970,7
16971,4
16972,5
16973,2
16974,4
16975,3
16976,6
16977,3
16978,5
16979,6
16980,1
16981,7
16982,5
16983,1
16984,1
16985,3
16986,4
